2016-07-13,15020.530273,15160.799805,14983.05957,15145.150391,000,15145.150391
2016-07-12,14977.299805,15259.129883,14977.299805,15100.580078,000,15100.580078
2016-07-11,14691.519531,15067.410156,14691.519531,14977.299805,000,14977.299805
2016-07-07,14935.69043,14998.650391,14689.610352,14689.610352,000,14689.610352
2016-07-06,14745.719727,14745.719727,14478.450195,14691.120117,000,14691.120117
2016-07-05,15229.349609,15229.349609,14748.759766,14806.780273,000,14806.780273
2016-07-04,15173.50,15347.910156,15173.50,15229.30957,000,15229.30957
2016-07-01,14693.219727,15123.679688,14693.219727,15111.69043,000,15111.69043
2016-06-30,14642.919922,14715.879883,14557.50,14683.490234,000,14683.490234
2016-06-29,14141.519531,14636.910156,14141.519531,14608.290039,000,14608.290039
2016-06-28,14034.429688,14178.019531,14003.330078,14141.519531,000,14141.519531
2016-06-27,13921.990234,13921.990234,13585.959961,13773.94043,000,13773.94043
2016-06-24,14227.629883,14227.629883,13556.00,13924.540039,000,13924.540039
2016-06-23,13931.099609,14242.849609,13931.099609,14242.849609,000,14242.849609
2016-06-22,13686.969727,13954.780273,13686.969727,13742.290039,000,13742.290039
2016-06-21,13076.790039,13681.870117,13076.790039,13681.290039,000,13681.290039
2016-06-16,13119.610352,13119.610352,12863.30957,13073.379883,000,13073.379883
2016-06-15,13040.25,13227.110352,13040.25,13116.160156,000,13116.160156
2016-06-14,13183.299805,13192.370117,12933.860352,13038.320312,000,13038.320312
2016-06-13,13251.580078,13313.429688,13140.700195,13174.169922,000,13174.169922
2016-06-10,13528.370117,13528.370117,13267.030273,13324.429688,000,13324.429688
2016-06-09,13625.820312,13627.339844,13457.19043,13528.370117,000,13528.370117
2016-06-08,13256.139648,13658.00,13240.759766,13624.889648,000,13624.889648
2016-06-07,12852.570312,13285.929688,12852.570312,13269.049805,000,13269.049805
2016-06-06,12791.080078,12890.959961,12791.080078,12852.290039,000,12852.290039
2016-06-03,12721.349609,12899.530273,12712.150391,12791.080078,000,12791.080078
2016-06-02,12627.650391,12730.94043,12548.860352,12717.900391,000,12717.900391
2016-06-01,12684.269531,12684.269531,12519.980469,12626.030273,000,12626.030273
2016-05-31,12770.389648,12893.860352,12593.089844,12681.740234,000,12681.740234
2016-05-30,12729.080078,12778.070312,12694.669922,12748.320312,000,12748.320312
2016-05-27,12732.919922,12799.780273,12686.849609,12727.459961,000,12727.459961
2016-05-26,12381.50,12741.860352,12381.50,12713.75,000,12713.75
2016-05-24,12478.730469,12631.94043,12356.950195,12381.50,000,12381.50
2016-05-23,12667.679688,12667.679688,12453.55957,12474.339844,000,12474.339844
2016-05-20,12627.580078,12804.780273,12627.580078,12656.280273,000,12656.280273
2016-05-19,12815.150391,12817.69043,12351.040039,12626.299805,000,12626.299805
2016-05-18,13032.230469,13058.820312,12804.05957,12829.929688,000,12829.929688
2016-05-17,13202.580078,13252.049805,12977.429688,13028.429688,000,13028.429688
2016-05-16,13128.379883,13364.490234,13128.379883,13202.580078,000,13202.580078
2016-05-13,13365.570312,13375.849609,13082.099609,13121.55957,000,13121.55957
2016-05-12,13536.910156,13540.709961,13307.839844,13370.639648,000,13370.639648
2016-05-11,13464.429688,13626.450195,13404.759766,13536.910156,000,13536.910156
2016-05-10,13269.860352,13510.589844,13269.30957,13456.540039,000,13456.540039
2016-05-09,13453.910156,13453.910156,12973.700195,13270.259766,000,13270.259766
2016-05-06,13362.910156,13501.299805,13362.910156,13453.910156,000,13453.910156
2016-05-05,13225.759766,13565.55957,13132.980469,13348.129883,000,13348.129883
2016-05-04,13166.200195,13385.639648,13163.919922,13220.120117,000,13220.120117
2016-05-03,13549.009766,13549.009766,13090.870117,13166.200195,000,13166.200195
2016-05-02,13727.769531,13741.769531,13508.610352,13549.009766,000,13549.009766
